ticker,cik,fiscal_year,period,period_end,source,revenue,revenue_source_concept,revenue_source_unit,revenue_source_start,revenue_source_end,revenue_source_fy,revenue_source_fp,revenue_source_form,revenue_source_filed,revenue_source_accn,revenue_source_frame,gross_profit,gross_profit_source_concept,gross_profit_source_unit,gross_profit_source_start,gross_profit_source_end,gross_profit_source_fy,gross_profit_source_fp,gross_profit_source_form,gross_profit_source_filed,gross_profit_source_accn,gross_profit_source_frame,operating_income,operating_income_source_concept,operating_income_source_unit,operating_income_source_start,operating_income_source_end,operating_income_source_fy,operating_income_source_fp,operating_income_source_form,operating_income_source_filed,operating_income_source_accn,operating_income_source_frame,net_income,net_income_source_concept,net_income_source_unit,net_income_source_start,net_income_source_end,net_income_source_fy,net_income_source_fp,net_income_source_form,net_income_source_filed,net_income_source_accn,net_income_source_frame,da,da_source_concept,da_source_unit,da_source_start,da_source_end,da_source_fy,da_source_fp,da_source_form,da_source_filed,da_source_accn,da_source_frame,sga,sga_source_concept,sga_source_unit,sga_source_start,sga_source_end,sga_source_fy,sga_source_fp,sga_source_form,sga_source_filed,sga_source_accn,sga_source_frame,interest_expense,interest_expense_source_concept,interest_expense_source_unit,interest_expense_source_start,interest_expense_source_end,interest_expense_source_fy,interest_expense_source_fp,interest_expense_source_form,interest_expense_source_filed,interest_expense_source_accn,interest_expense_source_frame,interest_income,interest_income_source_concept,interest_income_source_unit,interest_income_source_start,interest_income_source_end,interest_income_source_fy,interest_income_source_fp,interest_income_source_form,interest_income_source_filed,interest_income_source_accn,interest_income_source_frame,income_before_tax,income_before_tax_source_concept,income_before_tax_source_unit,income_before_tax_source_start,income_before_tax_source_end,income_before_tax_source_fy,income_before_tax_source_fp,income_before_tax_source_form,income_before_tax_source_filed,income_before_tax_source_accn,income_before_tax_source_frame,income_tax_expense,income_tax_expense_source_concept,income_tax_expense_source_unit,income_tax_expense_source_start,income_tax_expense_source_end,income_tax_expense_source_fy,income_tax_expense_source_fp,income_tax_expense_source_form,income_tax_expense_source_filed,income_tax_expense_source_accn,income_tax_expense_source_frame,cfo,cfo_source_concept,cfo_source_unit,cfo_source_start,cfo_source_end,cfo_source_fy,cfo_source_fp,cfo_source_form,cfo_source_filed,cfo_source_accn,cfo_source_frame,capex,capex_source_concept,capex_source_unit,capex_source_start,capex_source_end,capex_source_fy,capex_source_fp,capex_source_form,capex_source_filed,capex_source_accn,capex_source_frame,eps_diluted,eps_diluted_source_concept,eps_diluted_source_unit,eps_diluted_source_start,eps_diluted_source_end,eps_diluted_source_fy,eps_diluted_source_fp,eps_diluted_source_form,eps_diluted_source_filed,eps_diluted_source_accn,eps_diluted_source_frame,diluted_shares,diluted_shares_source_concept,diluted_shares_source_unit,diluted_shares_source_start,diluted_shares_source_end,diluted_shares_source_fy,diluted_shares_source_fp,diluted_shares_source_form,diluted_shares_source_filed,diluted_shares_source_accn,diluted_shares_source_frame,assets,assets_source_concept,assets_source_unit,assets_source_start,assets_source_end,assets_source_fy,assets_source_fp,assets_source_form,assets_source_filed,assets_source_accn,assets_source_frame,cash,cash_source_concept,cash_source_unit,cash_source_start,cash_source_end,cash_source_fy,cash_source_fp,cash_source_form,cash_source_filed,cash_source_accn,cash_source_frame,short_term_investments,short_term_investments_source_concept,short_term_investments_source_unit,short_term_investments_source_start,short_term_investments_source_end,short_term_investments_source_fy,short_term_investments_source_fp,short_term_investments_source_form,short_term_investments_source_filed,short_term_investments_source_accn,short_term_investments_source_frame,accounts_receivable,accounts_receivable_source_concept,accounts_receivable_source_unit,accounts_receivable_source_start,accounts_receivable_source_end,accounts_receivable_source_fy,accounts_receivable_source_fp,accounts_receivable_source_form,accounts_receivable_source_filed,accounts_receivable_source_accn,accounts_receivable_source_frame,inventory,inventory_source_concept,inventory_source_unit,inventory_source_start,inventory_source_end,inventory_source_fy,inventory_source_fp,inventory_source_form,inventory_source_filed,inventory_source_accn,inventory_source_frame,current_assets,current_assets_source_concept,current_assets_source_unit,current_assets_source_start,current_assets_source_end,current_assets_source_fy,current_assets_source_fp,current_assets_source_form,current_assets_source_filed,current_assets_source_accn,current_assets_source_frame,ppe_net,ppe_net_source_concept,ppe_net_source_unit,ppe_net_source_start,ppe_net_source_end,ppe_net_source_fy,ppe_net_source_fp,ppe_net_source_form,ppe_net_source_filed,ppe_net_source_accn,ppe_net_source_frame,current_liabilities,current_liabilities_source_concept,current_liabilities_source_unit,current_liabilities_source_start,current_liabilities_source_end,current_liabilities_source_fy,current_liabilities_source_fp,current_liabilities_source_form,current_liabilities_source_filed,current_liabilities_source_accn,current_liabilities_source_frame,accounts_payable,accounts_payable_source_concept,accounts_payable_source_unit,accounts_payable_source_start,accounts_payable_source_end,accounts_payable_source_fy,accounts_payable_source_fp,accounts_payable_source_form,accounts_payable_source_filed,accounts_payable_source_accn,accounts_payable_source_frame,debt_current,debt_current_source_concept,debt_current_source_unit,debt_current_source_start,debt_current_source_end,debt_current_source_fy,debt_current_source_fp,debt_current_source_form,debt_current_source_filed,debt_current_source_accn,debt_current_source_frame,debt_long_term,debt_long_term_source_concept,debt_long_term_source_unit,debt_long_term_source_start,debt_long_term_source_end,debt_long_term_source_fy,debt_long_term_source_fp,debt_long_term_source_form,debt_long_term_source_filed,debt_long_term_source_accn,debt_long_term_source_frame,liabilities,liabilities_source_concept,liabilities_source_unit,liabilities_source_start,liabilities_source_end,liabilities_source_fy,liabilities_source_fp,liabilities_source_form,liabilities_source_filed,liabilities_source_accn,liabilities_source_frame,equity,equity_source_concept,equity_source_unit,equity_source_start,equity_source_end,equity_source_fy,equity_source_fp,equity_source_form,equity_source_filed,equity_source_accn,equity_source_frame,total_debt,ebitda,fcf,eps_fy2020_baseline,eps_fy2020_baseline_source,eps_fy2020_baseline_period_end,assets_fy2020_baseline,equity_fy2020_baseline,ppe_net_fy2020_baseline,accounts_receivable_fy2020_baseline,inventory_fy2020_baseline,accounts_payable_fy2020_baseline
KO,0000021344,2021,Q1,2021-04-02,SEC_EDGAR_COMPANYFACTS,9.02,Revenues,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,5.515,GrossProfit,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,2.722,OperatingIncomeLoss,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,2.245,NetIncomeLoss,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,0.366,DepreciationDepletionAndAmortization,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,2.669,SellingGeneralAndAdministrativeExpense,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,0.442,InterestExpense,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,,,,,,,,,,,,2.763,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,0.508,IncomeTaxExpenseBenefit,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,1.636,NetCashProvidedByUsedInOperatingActivities,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,0.216,PaymentsToAcquirePropertyPlantAndEquipment,USD,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,0.5184757505773672,EarningsPerShareDiluted,USD/shares,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,4330000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,shares,2021-01-01,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,,89.993,Assets,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,8.484,CashAndCashEquivalentsAtCarryingValue,USD,,2021-04-02,2022,Q1,10-Q,2022-04-28,0000021344-22-000016,CY2021Q1I,2.234,MarketableSecurities,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,3.762,AccountsReceivableNetCurrent,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,3.356,InventoryNet,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,21.932,AssetsCurrent,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,10.673,PropertyPlantAndEquipmentNet,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,16.486,LiabilitiesCurrent,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,10.929,AccountsPayableAndAccruedLiabilitiesCurrent,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,2.88,LongTermDebtCurrent,USD,,2021-04-02,2021.0,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,40.17,LongTermDebtNoncurrent,USD,,2021-04-02,2021.0,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,69.63799999999999,DERIVED:Assets-Equity,USD,,2021-04-02,,,DERIVED,,,,20.355,StockholdersEquity,USD,,2021-04-02,2021,Q1,10-Q,2021-04-27,0000021344-21-000014,CY2021Q1I,43.050000000000004,3.088,1.42,1.79,Calculation_Buffer/FY2020,2020-12-31,87.296,19.299,10.777,3.144,3.266,11.145
KO,0000021344,2021,Q2,2021-07-02,SEC_EDGAR_COMPANYFACTS,10.129000000000001,Revenues,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,6.342,GrossProfit,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,3.0160000000000005,OperatingIncomeLoss,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,2.641,NetIncomeLoss,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,0.383,DepreciationDepletionAndAmortization,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,3.017,SellingGeneralAndAdministrativeExpense,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,0.78,InterestExpense,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,,,,,,,,,,,,3.6180000000000003,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,0.994,IncomeTaxExpenseBenefit,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,3.8890000000000002,NetCashProvidedByUsedInOperatingActivities,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,0.234,PaymentsToAcquirePropertyPlantAndEquipment,USD,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,0.6093677895708353,EarningsPerShareDiluted,USD/shares,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,,WeightedAverageNumberOfDilutedSharesOutstanding,shares,2021-01-01,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,,90.194,Assets,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,9.188,CashAndCashEquivalentsAtCarryingValue,USD,,2021-07-02,2022,Q2,10-Q,2022-07-27,0000021344-22-000034,CY2021Q2I,1.775,MarketableSecurities,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,4.036,AccountsReceivableNetCurrent,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,3.281,InventoryNet,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,22.481,AssetsCurrent,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,10.547,PropertyPlantAndEquipmentNet,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,15.299,LiabilitiesCurrent,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,12.124,AccountsPayableAndAccruedLiabilitiesCurrent,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,0.337,LongTermDebtCurrent,USD,,2021-07-02,2021.0,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,39.804,LongTermDebtNoncurrent,USD,,2021-07-02,2021.0,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,67.94500000000001,DERIVED:Assets-Equity,USD,,2021-07-02,,,DERIVED,,,,22.249,StockholdersEquity,USD,,2021-07-02,2021,Q2,10-Q,2021-07-26,0000021344-21-000024,CY2021Q2I,40.141000000000005,3.3990000000000005,3.6550000000000002,1.79,Calculation_Buffer/FY2020,2020-12-31,87.296,19.299,10.777,3.144,3.266,11.145
KO,0000021344,2021,Q3,2021-10-01,SEC_EDGAR_COMPANYFACTS,10.041999999999998,Revenues,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,6.065000000000001,GrossProfit,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,2.897999999999999,OperatingIncomeLoss,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,2.471,NetIncomeLoss,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,0.362,DepreciationDepletionAndAmortization,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,3.122,SellingGeneralAndAdministrativeExpense,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,0.20999999999999996,InterestExpense,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,,,,,,,,,,,,3.0839999999999996,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,0.6090000000000002,IncomeTaxExpenseBenefit,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,3.7059999999999995,NetCashProvidedByUsedInOperatingActivities,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,0.27799999999999997,PaymentsToAcquirePropertyPlantAndEquipment,USD,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,0.5697486741987549,EarningsPerShareDiluted,USD/shares,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,,WeightedAverageNumberOfDilutedSharesOutstanding,shares,2021-01-01,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,,90.606,Assets,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,11.301,CashAndCashEquivalentsAtCarryingValue,USD,,2021-10-01,2022,Q3,10-Q,2022-10-26,0000021344-22-000042,CY2021Q3I,1.724,MarketableSecurities,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,3.889,AccountsReceivableNetCurrent,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,3.182,InventoryNet,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,24.24,AssetsCurrent,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,10.058,PropertyPlantAndEquipmentNet,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,15.99,LiabilitiesCurrent,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,12.83,AccountsPayableAndAccruedLiabilitiesCurrent,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,0.448,LongTermDebtCurrent,USD,,2021-10-01,2021.0,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,39.394,LongTermDebtNoncurrent,USD,,2021-10-01,2021.0,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,68.42699999999999,DERIVED:Assets-Equity,USD,,2021-10-01,,,DERIVED,,,,22.179,StockholdersEquity,USD,,2021-10-01,2021,Q3,10-Q,2021-10-28,0000021344-21-000030,CY2021Q3I,39.842,3.259999999999999,3.4279999999999995,1.79,Calculation_Buffer/FY2020,2020-12-31,87.296,19.299,10.777,3.144,3.266,11.145
KO,0000021344,2021,Q4,2021-12-31,SEC_EDGAR_COMPANYFACTS,28.613000000000003,Revenues,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,17.232999999999997,GrossProfit,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,7.410000000000001,OperatingIncomeLoss,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,7.300000000000001,NetIncomeLoss,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.0899999999999999,DepreciationDepletionAndAmortization,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,9.022,SellingGeneralAndAdministrativeExpense,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.387,InterestExpense,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,,,,,,,,,,,,9.341000000000001,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,2.0119999999999996,IncomeTaxExpenseBenefit,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,8.919,NetCashProvidedByUsedInOperatingActivities,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.089,PaymentsToAcquirePropertyPlantAndEquipment,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.6820276497695854,EarningsPerShareDiluted,USD/shares,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,,WeightedAverageNumberOfDilutedSharesOutstanding,shares,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,94.354,Assets,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,9.684,CashAndCashEquivalentsAtCarryingValue,USD,,2021-12-31,2023,FY,10-K,2024-02-20,0000021344-24-000009,CY2021Q4I,1.699,MarketableSecurities,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,3.512,AccountsReceivableNetCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,3.414,InventoryNet,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,22.545,AssetsCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,9.92,PropertyPlantAndEquipmentNet,USD,,2021-12-31,2023,FY,10-K,2024-02-20,0000021344-24-000009,CY2021Q4I,19.95,LiabilitiesCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,14.619,AccountsPayableAndAccruedLiabilitiesCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,1.338,LongTermDebtCurrent,USD,,2021-12-31,2022.0,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,38.116,LongTermDebtNoncurrent,USD,,2021-12-31,2022.0,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,71.355,DERIVED:Assets-Equity,USD,,2021-12-31,,,DERIVED,,,,22.999,StockholdersEquity,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,39.454,8.5,7.83,1.79,Calculation_Buffer/FY2020,2020-12-31,87.296,19.299,10.777,3.144,3.266,11.145
KO,0000021344,2021,FY,2021-12-31,SEC_EDGAR_COMPANYFACTS,38.655,Revenues,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,23.298,GrossProfit,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,10.308,OperatingIncomeLoss,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,9.771,NetIncomeLoss,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.452,DepreciationDepletionAndAmortization,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,12.144,SellingGeneralAndAdministrativeExpense,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.597,InterestExpense,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,,,,,,,,,,,,12.425,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,2.621,IncomeTaxExpenseBenefit,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,12.625,NetCashProvidedByUsedInOperatingActivities,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,1.367,PaymentsToAcquirePropertyPlantAndEquipment,USD,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,2.25,EarningsPerShareDiluted,USD/shares,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,4340000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,shares,2021-01-01,2021-12-31,2021,FY,10-K,2022-02-22,0000021344-22-000009,,94.354,Assets,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,9.684,CashAndCashEquivalentsAtCarryingValue,USD,,2021-12-31,2023,FY,10-K,2024-02-20,0000021344-24-000009,CY2021Q4I,1.699,MarketableSecurities,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,3.512,AccountsReceivableNetCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,3.414,InventoryNet,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,22.545,AssetsCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,9.92,PropertyPlantAndEquipmentNet,USD,,2021-12-31,2023,FY,10-K,2024-02-20,0000021344-24-000009,CY2021Q4I,19.95,LiabilitiesCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,14.619,AccountsPayableAndAccruedLiabilitiesCurrent,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,1.338,LongTermDebtCurrent,USD,,2021-12-31,2022.0,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,38.116,LongTermDebtNoncurrent,USD,,2021-12-31,2022.0,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,71.355,DERIVED:Assets-Equity,USD,,2021-12-31,,,DERIVED,,,,22.999,StockholdersEquity,USD,,2021-12-31,2022,FY,10-K,2023-02-21,0000021344-23-000011,CY2021Q4I,39.454,11.76,11.258,1.79,Calculation_Buffer/FY2020,2020-12-31,87.296,19.299,10.777,3.144,3.266,11.145
